session_id,target
1,0.0022962083225860274
2,3.440418589437072e-09
3,1.1195551551214199e-08
4,1.9673050874184297e-08
5,2.7954739270340623e-05
6,0.00021319071175254577
7,0.0006246597570571959
8,0.00012981253871234034
9,0.0008511347721461923
10,0.10504213708354074
11,2.5906405190787605e-05
12,9.762192459940783e-05
13,0.0003279162469066614
14,0.355668649386382
15,4.513173652904924e-05
16,0.004378509281267615
17,0.01474387464305105
18,3.082445487802503e-05
19,0.0008874137978360591
20,1.7624474756390963e-07
21,0.059167194883092654
22,9.621995398014482e-08
23,3.1277032274413264e-05
24,0.0003550384384726641
25,0.07194665268212126
26,3.672879743285807e-09
27,0.0006415560503582702
28,2.6718460274974677e-07
29,0.014781841713277708
30,8.336800526065505e-05
31,0.013585705606939707
32,0.04316327858997891
33,0.0006999287449469742
34,1.0867986231185583e-07
35,0.013570868436219217
36,0.0003282664221672413
37,7.972843662509157e-09
38,1.0545471096475895e-08
39,8.336800526065505e-05
40,3.095943996334317e-05
41,0.00045873863716415736
42,0.0013859294974108674
43,1.8230508203616425e-06
44,1.3893382205943754e-05
45,0.22553096589066673
46,7.977109107167101e-06
47,0.008560771152004485
48,0.0006113477074624081
49,2.665984601316887e-05
50,9.218145672645896e-06
51,9.855006982088536e-08
52,6.365733117598164e-06
53,0.03785538801486847
54,6.972667859003172e-05
55,5.337990234341178e-06
56,0.0020165774772367205
57,1.292328137231055e-06
58,1.6440164155699496e-05
59,1.1334410671580454e-05
60,5.31333404119916e-06
61,7.984364744099538e-06
62,0.0014225875349552076
63,9.413093601677984e-06
64,2.8840473117423146e-05
65,5.042227292341487e-06
66,8.803584223860254e-08
67,0.00018775684714538322
68,0.00016051640345513598
69,0.09118408823233609
70,0.00014813808155833224
71,0.0002183592167407136
72,1.1334410671580454e-05
73,0.03079294685635842
74,3.440418589437072e-09
75,2.8272349700216277e-05
76,0.0003545837535720108
77,0.0001869064185792608
78,0.001628174428963153
79,7.805558653266707e-06
80,0.0001156225847029614
81,2.069592247514894e-05
82,4.3451257858999826e-05
83,3.0720301722004664e-08
84,0.23181484481042774
85,1.190836095392837e-05
86,4.439015300835579e-07
87,0.0012846900344327932
88,0.0006112119431160012
89,0.0003272799681760399
90,0.017340509046014977
91,0.00012620422510162399
92,9.609876385581295e-06
93,0.008169376218073057
94,0.0009081110650409818
95,0.038572086879965294
96,2.3135422345077633e-08
